1,1,1,1,,4000943,2,94000943,1,124,3,17031,2,2,3,3,0.00,2,2,1,,3,,,,,1,1,,7,3,1,8,,3,0.16,44.84,766.66,805.59
1,1,1,1,,4000945,1,94000945,1,139,4,17097,2,2,1,1,,0,2,1,,5,,,,,1,3,1.00,7,1,0,4,,1,0.05,14.39,107.77,114.45
1,2,1,1,,4000966,2,94000966,1,126,5,17111,1,1,3,6,0.00,0,1,1,,5,,,,,4,1,,7,4,3,14,18.00,5,0.11,31.68,654.86,690.27
1,1,1,1,,4000982,3,94000982,1,130,2,17031,2,2,1,1,,0,1,1,,5,,,,,1,1,,2,1,0,7,,1,0.84,234.52,162.85,180.18
1,2,1,1,,4001041,4,94001041,1,149,7,17031,2,1,1,2,0.00,1,3,2,,4,,,,,1,1,,4,2,0,5,3.00,2,1.1,307.74,87.46,93.02
1,2,1,1,,4001049,1,94001049,1,131,3,17089,2,2,1,2,0.00,0,2,1,,4,,,,,1,1,,9,0,0,8,0.00,2,0.43,121.13,175.1,182.52
1,2,1,1,,4001051,2,94001051,1,125,4,17031,2,2,1,1,,2,1,1,,5,,,,,0,1,,4,0,0,8,12.00,1,0.43,121.14,185.62,195.05
1,1,1,1,,4001185,3,94001185,1,124,3,17031,2,2,1,2,1.00,0,1,1,,5,,,,,1,1,,3,0,1,16,,1,166.27,46339.02,159.4,176.36
1,2,1,1,,4001224,2,94001224,1,133,5,17031,1,2,1,1,,0,2,1,,4,,,,,1,1,,9,1,0,4,0.00,1,1.31,367.34,134.68,141.52
1,2,1,1,,4001352,4,94001352,1,166,2,17031,1,2,0,1,,9,3,2,,3,,,,,0,2,0.00,1,1,0,2,2.00,0,0.05,14.29,1373.4,1460.78
1,1,1,1,,4001389,1,94001389,1,122,1,17031,2,2,2,2,0.00,0,1,1,,5,,,,,2,1,,6,2,0,19,,2,0.19,55.15,109.47,115.44
1,1,1,1,,4001412,1,94001412,1,124,3,17097,2,2,3,2,0.00,1,1,1,,5,,,,,1,1,,4,1,1,3,,2,0.24,68.25,174.09,184.89
1,1,1,1,,4001447,3,94001447,1,130,2,17031,2,2,2,2,0.00,2,2,1,,3,,,,,2,1,,4,2,0,6,,2,0.66,185.34,129.25,135.82
1,2,1,1,,4001507,4,94001507,1,132,4,17031,2,2,2,2,0.00,2,3,1,,4,,,,,2,1,,6,2,0,4,3.00,2,0.63,177.41,135.77,143.89
